inv_date,inv_id,cus_id,product_id,sell_price,cost_price,quantity,total_price,total_cost,profit
2023-04-03,inv0096,cus00958,pro0039,1139.92,946,3,3419.76,2838,581.7600000000002
2023-04-03,inv0096,cus00958,pro0031,1593.57,1347,3,4780.71,4041,739.71
2023-04-03,inv0096,cus00958,pro0011,1656.07,1469,5,8280.35,7345,935.3500000000004
2023-04-03,inv0096,cus00958,pro0038,1234.8,1105,5,6174.0,5525,649.0
2023-08-15,inv0097,cus00138,pro0053,954.94,823,2,1909.88,1646,263.8800000000001
2023-08-15,inv0097,cus00138,pro0056,1059.7,878,1,1059.7,878,181.70000000000005
2023-08-15,inv0097,cus00138,pro0051,2410.75,1947,5,12053.75,9735,2318.75
2025-05-05,inv0098,cus00915,pro0053,954.94,823,4,3819.76,3292,527.7600000000002
2025-05-05,inv0098,cus00915,pro0031,1593.57,1347,3,4780.71,4041,739.71
2025-05-05,inv0098,cus00915,pro0039,1139.92,946,1,1139.92,946,193.92000000000007
2025-05-05,inv0098,cus00915,pro0043,1350.41,1151,4,5401.64,4604,797.6400000000003
2025-05-05,inv0098,cus00915,pro0032,837.01,721,2,1674.02,1442,232.01999999999998
2024-07-05,inv0099,cus00855,pro0019,1174.0,951,4,4696.0,3804,892.0
2025-02-10,inv0100,cus00695,pro0028,1628.92,1392,1,1628.92,1392,236.92000000000007
2025-02-10,inv0100,cus00695,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2025-02-10,inv0100,cus00695,pro0047,2080.09,1702,4,8320.36,6808,1512.3600000000006
2023-01-30,inv0101,cus00534,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2023-01-30,inv0101,cus00534,pro0036,886.03,734,3,2658.09,2202,456.09000000000015
2025-06-27,inv0102,cus00939,pro0039,1139.92,946,3,3419.76,2838,581.7600000000002
2025-06-27,inv0102,cus00939,pro0005,1737.61,1369,1,1737.61,1369,368.6099999999999
2024-10-05,inv0103,cus00833,pro0007,948.66,766,5,4743.3,3830,913.3000000000002
2024-10-05,inv0103,cus00833,pro0059,2336.77,2123,5,11683.85,10615,1068.8500000000004
2024-10-05,inv0103,cus00833,pro0032,837.01,721,5,4185.05,3605,580.0500000000002
2024-11-24,inv0104,cus00219,pro0022,2551.95,2184,2,5103.9,4368,735.8999999999996
2024-11-24,inv0104,cus00219,pro0007,948.66,766,3,2845.98,2298,547.98
2025-08-16,inv0105,cus00237,pro0050,1322.69,1014,1,1322.69,1014,308.69000000000005
2025-08-16,inv0105,cus00237,pro0056,1059.7,878,4,4238.8,3512,726.8000000000002
2025-08-16,inv0105,cus00237,pro0006,1012.59,826,4,4050.36,3304,746.3600000000001
2025-02-07,inv0106,cus00756,pro0039,1139.92,946,5,5699.6,4730,969.6000000000004
2025-02-07,inv0106,cus00756,pro0024,398.91,354,5,1994.5500000000002,1770,224.55000000000018
2025-02-07,inv0106,cus00756,pro0002,1145.01,914,3,3435.0299999999997,2742,693.0299999999997
2025-02-07,inv0106,cus00756,pro0007,948.66,766,5,4743.3,3830,913.3000000000002
2025-01-15,inv0107,cus00303,pro0052,2358.63,1996,5,11793.150000000001,9980,1813.1500000000015
2025-01-15,inv0107,cus00303,pro0028,1628.92,1392,4,6515.68,5568,947.6800000000003
2025-01-15,inv0107,cus00303,pro0035,736.36,661,3,2209.08,1983,226.07999999999993
2023-02-21,inv0108,cus00303,pro0018,668.79,538,2,1337.58,1076,261.5799999999999
2023-02-21,inv0108,cus00303,pro0050,1322.69,1014,4,5290.76,4056,1234.7600000000002
2023-02-21,inv0108,cus00303,pro0013,1785.78,1575,3,5357.34,4725,632.3400000000001
2023-02-21,inv0108,cus00303,pro0056,1059.7,878,2,2119.4,1756,363.4000000000001
2024-08-10,inv0109,cus00982,pro0005,1737.61,1369,3,5212.83,4107,1105.83
2024-08-10,inv0109,cus00982,pro0045,261.7,218,4,1046.8,872,174.79999999999995
2024-08-10,inv0109,cus00982,pro0044,611.15,490,2,1222.3,980,242.29999999999995
2024-08-10,inv0109,cus00982,pro0012,1964.23,1752,3,5892.6900000000005,5256,636.6900000000005
2024-09-13,inv0110,cus00785,pro0032,837.01,721,5,4185.05,3605,580.0500000000002
2024-09-13,inv0110,cus00785,pro0034,845.29,714,1,845.29,714,131.28999999999996
2024-09-13,inv0110,cus00785,pro0040,1379.33,1135,1,1379.33,1135,244.32999999999993
2024-09-13,inv0110,cus00785,pro0057,775.49,646,1,775.49,646,129.49
2025-06-06,inv0111,cus00470,pro0058,1221.99,983,2,2443.98,1966,477.98
2025-06-06,inv0111,cus00470,pro0026,1097.18,918,5,5485.900000000001,4590,895.9000000000005
2025-06-06,inv0111,cus00470,pro0032,837.01,721,4,3348.04,2884,464.03999999999996
2025-10-06,inv0112,cus00759,pro0058,1221.99,983,4,4887.96,3932,955.96
2025-10-06,inv0112,cus00759,pro0048,1655.4,1341,5,8277.0,6705,1572.0
2025-10-06,inv0112,cus00759,pro0053,954.94,823,5,4774.700000000001,4115,659.7000000000007
2025-04-08,inv0113,cus00319,pro0059,2336.77,2123,3,7010.3099999999995,6369,641.3099999999995
2023-05-30,inv0114,cus00652,pro0004,2519.62,2184,3,7558.86,6552,1006.8599999999997
2023-05-30,inv0114,cus00652,pro0037,1598.22,1427,1,1598.22,1427,171.22000000000003
2023-05-30,inv0114,cus00652,pro0052,2358.63,1996,2,4717.26,3992,725.2600000000002
2023-05-30,inv0114,cus00652,pro0018,668.79,538,5,3343.95,2690,653.9499999999998
2023-09-21,inv0115,cus00972,pro0042,494.59,403,1,494.59,403,91.58999999999997
2023-09-21,inv0115,cus00972,pro0001,448.85,355,1,448.85,355,93.85000000000002
2023-09-21,inv0115,cus00972,pro0029,1208.41,1009,2,2416.82,2018,398.82000000000016
2023-09-21,inv0115,cus00972,pro0032,837.01,721,3,2511.0299999999997,2163,348.02999999999975
2025-01-19,inv0116,cus00471,pro0045,261.7,218,2,523.4,436,87.39999999999998
2025-02-01,inv0117,cus00285,pro0047,2080.09,1702,3,6240.27,5106,1134.2700000000004
2025-02-01,inv0117,cus00285,pro0040,1379.33,1135,5,6896.65,5675,1221.6499999999996
2025-02-01,inv0117,cus00285,pro0038,1234.8,1105,2,2469.6,2210,259.5999999999999
2025-02-01,inv0117,cus00285,pro0023,553.45,437,2,1106.9,874,232.9000000000001
2023-09-02,inv0118,cus00551,pro0011,1656.07,1469,1,1656.07,1469,187.06999999999994
2023-09-02,inv0118,cus00551,pro0052,2358.63,1996,4,9434.52,7984,1450.5200000000004
2023-09-02,inv0118,cus00551,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2023-09-02,inv0118,cus00551,pro0026,1097.18,918,3,3291.54,2754,537.54
2023-09-02,inv0118,cus00551,pro0022,2551.95,2184,2,5103.9,4368,735.8999999999996
2023-12-31,inv0119,cus00032,pro0038,1234.8,1105,2,2469.6,2210,259.5999999999999
2023-12-31,inv0119,cus00032,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2023-12-31,inv0119,cus00032,pro0006,1012.59,826,3,3037.77,2478,559.77
2023-12-31,inv0119,cus00032,pro0050,1322.69,1014,1,1322.69,1014,308.69000000000005
2024-05-08,inv0120,cus00579,pro0043,1350.41,1151,2,2700.82,2302,398.82000000000016
2024-01-10,inv0121,cus00922,pro0031,1593.57,1347,2,3187.14,2694,493.1399999999999
2024-01-10,inv0121,cus00922,pro0024,398.91,354,2,797.82,708,89.82000000000005
2024-01-10,inv0121,cus00922,pro0010,1256.56,1012,1,1256.56,1012,244.55999999999995
2024-03-10,inv0122,cus00173,pro0022,2551.95,2184,4,10207.8,8736,1471.7999999999993
2024-03-10,inv0122,cus00173,pro0030,1030.23,922,1,1030.23,922,108.23000000000002
2024-03-10,inv0122,cus00173,pro0043,1350.41,1151,2,2700.82,2302,398.82000000000016
2024-03-10,inv0122,cus00173,pro0057,775.49,646,1,775.49,646,129.49
2025-01-02,inv0123,cus00935,pro0058,1221.99,983,4,4887.96,3932,955.96
2025-01-02,inv0123,cus00935,pro0017,1389.38,1083,5,6946.900000000001,5415,1531.9000000000005
2025-01-02,inv0123,cus00935,pro0042,494.59,403,2,989.18,806,183.17999999999995
2025-01-02,inv0123,cus00935,pro0059,2336.77,2123,5,11683.85,10615,1068.8500000000004
2023-10-26,inv0124,cus00213,pro0001,448.85,355,1,448.85,355,93.85000000000002
2023-10-26,inv0124,cus00213,pro0024,398.91,354,2,797.82,708,89.82000000000005
2025-12-02,inv0125,cus00564,pro0019,1174.0,951,3,3522.0,2853,669.0
2025-12-02,inv0125,cus00564,pro0059,2336.77,2123,2,4673.54,4246,427.53999999999996
2025-12-02,inv0125,cus00564,pro0028,1628.92,1392,5,8144.6,6960,1184.6000000000004
2025-08-30,inv0126,cus00134,pro0041,2823.78,2379,3,8471.34,7137,1334.3400000000001
2024-02-27,inv0127,cus00063,pro0025,527.73,413,3,1583.19,1239,344.19000000000005
2024-02-27,inv0127,cus00063,pro0052,2358.63,1996,3,7075.89,5988,1087.8900000000003
2024-02-27,inv0127,cus00063,pro0028,1628.92,1392,2,3257.84,2784,473.84000000000015
2024-02-27,inv0127,cus00063,pro0058,1221.99,983,5,6109.95,4915,1194.9499999999998
2024-07-07,inv0128,cus00067,pro0033,1726.24,1433,3,5178.72,4299,879.7200000000003
2024-07-07,inv0128,cus00067,pro0008,1064.71,836,2,2129.42,1672,457.4200000000001
2025-05-13,inv0129,cus00235,pro0050,1322.69,1014,4,5290.76,4056,1234.7600000000002
2025-05-13,inv0129,cus00235,pro0049,2456.42,1945,2,4912.84,3890,1022.8400000000001
2025-05-13,inv0129,cus00235,pro0041,2823.78,2379,3,8471.34,7137,1334.3400000000001
2025-05-13,inv0129,cus00235,pro0056,1059.7,878,3,3179.1000000000004,2634,545.1000000000004
2025-05-13,inv0129,cus00235,pro0012,1964.23,1752,2,3928.46,3504,424.46000000000004
2025-03-03,inv0130,cus00278,pro0014,392.56,286,4,1570.24,1144,426.24
2025-03-03,inv0130,cus00278,pro0037,1598.22,1427,1,1598.22,1427,171.22000000000003
2023-04-15,inv0131,cus00828,pro0021,1582.39,1334,1,1582.39,1334,248.3900000000001
2025-01-06,inv0132,cus00428,pro0048,1655.4,1341,2,3310.8,2682,628.8000000000002
2025-01-06,inv0132,cus00428,pro0058,1221.99,983,2,2443.98,1966,477.98
2025-01-06,inv0132,cus00428,pro0025,527.73,413,4,2110.92,1652,458.9200000000001
2025-01-06,inv0132,cus00428,pro0036,886.03,734,1,886.03,734,152.02999999999997
2025-01-06,inv0132,cus00428,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2023-05-09,inv0133,cus00137,pro0030,1030.23,922,3,3090.69,2766,324.69000000000005
2023-05-09,inv0133,cus00137,pro0027,1025.26,877,5,5126.3,4385,741.3000000000002
2023-05-09,inv0133,cus00137,pro0032,837.01,721,1,837.01,721,116.00999999999999
2023-05-09,inv0133,cus00137,pro0016,1144.49,1011,4,4577.96,4044,533.96
2023-05-09,inv0133,cus00137,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2024-11-29,inv0134,cus00815,pro0032,837.01,721,3,2511.0299999999997,2163,348.02999999999975
2024-11-29,inv0134,cus00815,pro0014,392.56,286,4,1570.24,1144,426.24
2023-11-03,inv0135,cus00238,pro0014,392.56,286,3,1177.68,858,319.68000000000006
2023-11-03,inv0135,cus00238,pro0019,1174.0,951,3,3522.0,2853,669.0
2023-11-03,inv0135,cus00238,pro0035,736.36,661,2,1472.72,1322,150.72000000000003
2023-11-03,inv0135,cus00238,pro0051,2410.75,1947,5,12053.75,9735,2318.75
2025-09-22,inv0136,cus00870,pro0017,1389.38,1083,3,4168.14,3249,919.1400000000003
2025-09-22,inv0136,cus00870,pro0038,1234.8,1105,1,1234.8,1105,129.79999999999995
2024-03-12,inv0137,cus00893,pro0009,535.3,456,5,2676.5,2280,396.5
2024-03-12,inv0137,cus00893,pro0052,2358.63,1996,5,11793.150000000001,9980,1813.1500000000015
2024-07-03,inv0138,cus00463,pro0023,553.45,437,4,2213.8,1748,465.8000000000002
2024-07-03,inv0138,cus00463,pro0031,1593.57,1347,4,6374.28,5388,986.2799999999997
2024-07-03,inv0138,cus00463,pro0015,1723.69,1246,1,1723.69,1246,477.69000000000005
2024-07-03,inv0138,cus00463,pro0047,2080.09,1702,2,4160.18,3404,756.1800000000003
2024-07-03,inv0138,cus00463,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2025-10-26,inv0139,cus00434,pro0044,611.15,490,1,611.15,490,121.14999999999998
2025-10-26,inv0139,cus00434,pro0042,494.59,403,4,1978.36,1612,366.3599999999999
2025-10-26,inv0139,cus00434,pro0018,668.79,538,3,2006.37,1614,392.3699999999999
2025-10-05,inv0140,cus00493,pro0015,1723.69,1246,3,5171.07,3738,1433.0699999999997
2025-10-05,inv0140,cus00493,pro0003,1311.44,1175,3,3934.32,3525,409.32000000000016
2025-10-05,inv0140,cus00493,pro0045,261.7,218,2,523.4,436,87.39999999999998
2023-08-30,inv0141,cus00496,pro0005,1737.61,1369,2,3475.22,2738,737.2199999999998
2023-08-30,inv0141,cus00496,pro0033,1726.24,1433,2,3452.48,2866,586.48
2023-08-30,inv0141,cus00496,pro0038,1234.8,1105,2,2469.6,2210,259.5999999999999
2023-08-30,inv0141,cus00496,pro0032,837.01,721,3,2511.0299999999997,2163,348.02999999999975
2023-08-30,inv0141,cus00496,pro0036,886.03,734,2,1772.06,1468,304.05999999999995
2023-01-08,inv0142,cus00301,pro0023,553.45,437,1,553.45,437,116.45000000000005
2023-01-08,inv0142,cus00301,pro0031,1593.57,1347,2,3187.14,2694,493.1399999999999
2023-01-08,inv0142,cus00301,pro0002,1145.01,914,3,3435.0299999999997,2742,693.0299999999997
2023-02-22,inv0143,cus00122,pro0044,611.15,490,3,1833.4499999999998,1470,363.4499999999998
2023-02-22,inv0143,cus00122,pro0059,2336.77,2123,4,9347.08,8492,855.0799999999999
2023-02-22,inv0143,cus00122,pro0040,1379.33,1135,1,1379.33,1135,244.32999999999993
2023-02-22,inv0143,cus00122,pro0049,2456.42,1945,2,4912.84,3890,1022.8400000000001
2023-02-22,inv0143,cus00122,pro0003,1311.44,1175,2,2622.88,2350,272.8800000000001
2024-12-21,inv0144,cus00587,pro0036,886.03,734,4,3544.12,2936,608.1199999999999
2024-12-21,inv0144,cus00587,pro0019,1174.0,951,1,1174.0,951,223.0
2024-12-21,inv0144,cus00587,pro0043,1350.41,1151,2,2700.82,2302,398.82000000000016
2024-12-21,inv0144,cus00587,pro0007,948.66,766,3,2845.98,2298,547.98
2024-12-21,inv0144,cus00587,pro0046,1414.5,1163,2,2829.0,2326,503.0
2023-06-10,inv0145,cus00606,pro0050,1322.69,1014,3,3968.07,3042,926.0700000000002
2023-06-10,inv0145,cus00606,pro0041,2823.78,2379,1,2823.78,2379,444.7800000000002
2023-06-10,inv0145,cus00606,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2023-06-10,inv0145,cus00606,pro0052,2358.63,1996,5,11793.150000000001,9980,1813.1500000000015
2023-06-10,inv0145,cus00606,pro0049,2456.42,1945,2,4912.84,3890,1022.8400000000001
2025-08-29,inv0146,cus00014,pro0045,261.7,218,4,1046.8,872,174.79999999999995
2025-08-29,inv0146,cus00014,pro0037,1598.22,1427,3,4794.66,4281,513.6599999999999
2025-08-29,inv0146,cus00014,pro0052,2358.63,1996,5,11793.150000000001,9980,1813.1500000000015
2023-12-03,inv0147,cus00842,pro0048,1655.4,1341,4,6621.6,5364,1257.6000000000004
2023-12-03,inv0147,cus00842,pro0030,1030.23,922,1,1030.23,922,108.23000000000002
2023-12-03,inv0147,cus00842,pro0007,948.66,766,4,3794.64,3064,730.6399999999999
2023-12-03,inv0147,cus00842,pro0008,1064.71,836,4,4258.84,3344,914.8400000000001
2023-12-03,inv0147,cus00842,pro0034,845.29,714,5,4226.45,3570,656.4499999999998
2025-03-11,inv0148,cus00770,pro0008,1064.71,836,3,3194.13,2508,686.1300000000001
2025-03-11,inv0148,cus00770,pro0059,2336.77,2123,4,9347.08,8492,855.0799999999999
2025-03-11,inv0148,cus00770,pro0010,1256.56,1012,1,1256.56,1012,244.55999999999995
2025-03-11,inv0148,cus00770,pro0006,1012.59,826,5,5062.95,4130,932.9499999999998
2023-05-15,inv0149,cus00943,pro0043,1350.41,1151,2,2700.82,2302,398.82000000000016
2023-05-15,inv0149,cus00943,pro0045,261.7,218,1,261.7,218,43.69999999999999
2023-05-15,inv0149,cus00943,pro0040,1379.33,1135,5,6896.65,5675,1221.6499999999996
2023-05-15,inv0149,cus00943,pro0013,1785.78,1575,2,3571.56,3150,421.55999999999995
2023-05-15,inv0149,cus00943,pro0024,398.91,354,5,1994.5500000000002,1770,224.55000000000018
2023-12-09,inv0150,cus00472,pro0024,398.91,354,3,1196.73,1062,134.73000000000002
2023-01-14,inv0151,cus00216,pro0016,1144.49,1011,5,5722.45,5055,667.4499999999998
2023-01-14,inv0151,cus00216,pro0043,1350.41,1151,4,5401.64,4604,797.6400000000003
2023-12-08,inv0152,cus00981,pro0011,1656.07,1469,5,8280.35,7345,935.3500000000004
2023-12-08,inv0152,cus00981,pro0019,1174.0,951,3,3522.0,2853,669.0
2023-12-08,inv0152,cus00981,pro0002,1145.01,914,3,3435.0299999999997,2742,693.0299999999997
2023-12-08,inv0152,cus00981,pro0008,1064.71,836,5,5323.55,4180,1143.5500000000002
2023-12-07,inv0153,cus00840,pro0032,837.01,721,5,4185.05,3605,580.0500000000002
2023-12-07,inv0153,cus00840,pro0047,2080.09,1702,1,2080.09,1702,378.09000000000015
2023-12-07,inv0153,cus00840,pro0007,948.66,766,2,1897.32,1532,365.31999999999994
2025-02-05,inv0154,cus00318,pro0053,954.94,823,1,954.94,823,131.94000000000005
2025-02-05,inv0154,cus00318,pro0054,1102.77,952,3,3308.31,2856,452.30999999999995
2023-08-16,inv0155,cus00287,pro0005,1737.61,1369,5,8688.05,6845,1843.0499999999993
2023-08-16,inv0155,cus00287,pro0050,1322.69,1014,5,6613.450000000001,5070,1543.4500000000007
2025-06-05,inv0156,cus00530,pro0007,948.66,766,3,2845.98,2298,547.98
2025-06-05,inv0156,cus00530,pro0027,1025.26,877,1,1025.26,877,148.26
2025-06-05,inv0156,cus00530,pro0017,1389.38,1083,2,2778.76,2166,612.7600000000002
2025-06-05,inv0156,cus00530,pro0021,1582.39,1334,2,3164.78,2668,496.7800000000002
2025-06-05,inv0156,cus00530,pro0030,1030.23,922,1,1030.23,922,108.23000000000002
2025-11-12,inv0157,cus00757,pro0053,954.94,823,2,1909.88,1646,263.8800000000001
2025-11-12,inv0157,cus00757,pro0033,1726.24,1433,2,3452.48,2866,586.48
2025-11-12,inv0157,cus00757,pro0021,1582.39,1334,4,6329.56,5336,993.5600000000004
2025-11-12,inv0157,cus00757,pro0019,1174.0,951,4,4696.0,3804,892.0
2023-02-17,inv0158,cus00246,pro0037,1598.22,1427,2,3196.44,2854,342.44000000000005
2023-02-17,inv0158,cus00246,pro0044,611.15,490,4,2444.6,1960,484.5999999999999
2023-02-17,inv0158,cus00246,pro0012,1964.23,1752,4,7856.92,7008,848.9200000000001
2023-02-17,inv0158,cus00246,pro0034,845.29,714,1,845.29,714,131.28999999999996
2024-09-24,inv0159,cus00621,pro0053,954.94,823,4,3819.76,3292,527.7600000000002
2024-09-24,inv0159,cus00621,pro0014,392.56,286,5,1962.8,1430,532.8
2024-09-24,inv0159,cus00621,pro0030,1030.23,922,2,2060.46,1844,216.46000000000004
2023-11-03,inv0160,cus00743,pro0004,2519.62,2184,5,12598.099999999999,10920,1678.0999999999985
2023-11-03,inv0160,cus00743,pro0055,2265.02,1975,3,6795.0599999999995,5925,870.0599999999995
2023-10-05,inv0161,cus00250,pro0015,1723.69,1246,1,1723.69,1246,477.69000000000005
2023-10-05,inv0161,cus00250,pro0021,1582.39,1334,5,7911.950000000001,6670,1241.9500000000007
2024-05-09,inv0162,cus00113,pro0039,1139.92,946,2,2279.84,1892,387.84000000000015
2024-05-09,inv0162,cus00113,pro0048,1655.4,1341,1,1655.4,1341,314.4000000000001
2024-05-09,inv0162,cus00113,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2024-05-09,inv0162,cus00113,pro0052,2358.63,1996,1,2358.63,1996,362.6300000000001
2024-04-16,inv0163,cus00559,pro0032,837.01,721,4,3348.04,2884,464.03999999999996
2024-04-16,inv0163,cus00559,pro0042,494.59,403,4,1978.36,1612,366.3599999999999
2024-01-06,inv0164,cus00488,pro0038,1234.8,1105,5,6174.0,5525,649.0
2024-01-06,inv0164,cus00488,pro0021,1582.39,1334,1,1582.39,1334,248.3900000000001
2024-01-06,inv0164,cus00488,pro0012,1964.23,1752,1,1964.23,1752,212.23000000000002
2024-01-06,inv0164,cus00488,pro0005,1737.61,1369,3,5212.83,4107,1105.83
2024-05-19,inv0165,cus00602,pro0044,611.15,490,5,3055.75,2450,605.75
2024-05-19,inv0165,cus00602,pro0002,1145.01,914,4,4580.04,3656,924.04
2024-05-19,inv0165,cus00602,pro0001,448.85,355,1,448.85,355,93.85000000000002
2024-08-26,inv0166,cus00873,pro0035,736.36,661,1,736.36,661,75.36000000000001
2023-06-16,inv0167,cus00730,pro0015,1723.69,1246,2,3447.38,2492,955.3800000000001
2023-06-16,inv0167,cus00730,pro0001,448.85,355,1,448.85,355,93.85000000000002
2023-06-16,inv0167,cus00730,pro0023,553.45,437,3,1660.3500000000001,1311,349.35000000000014
2023-06-14,inv0168,cus00008,pro0047,2080.09,1702,3,6240.27,5106,1134.2700000000004
2023-06-14,inv0168,cus00008,pro0022,2551.95,2184,5,12759.75,10920,1839.75
2023-06-14,inv0168,cus00008,pro0043,1350.41,1151,1,1350.41,1151,199.41000000000008
2023-06-14,inv0168,cus00008,pro0059,2336.77,2123,2,4673.54,4246,427.53999999999996
2023-06-14,inv0168,cus00008,pro0038,1234.8,1105,1,1234.8,1105,129.79999999999995
2023-01-14,inv0169,cus00758,pro0019,1174.0,951,2,2348.0,1902,446.0
2023-01-14,inv0169,cus00758,pro0013,1785.78,1575,4,7143.12,6300,843.1199999999999
2023-01-14,inv0169,cus00758,pro0038,1234.8,1105,3,3704.3999999999996,3315,389.39999999999964
2023-01-14,inv0169,cus00758,pro0054,1102.77,952,4,4411.08,3808,603.0799999999999
2023-01-14,inv0169,cus00758,pro0056,1059.7,878,3,3179.1000000000004,2634,545.1000000000004
2024-12-06,inv0170,cus00245,pro0011,1656.07,1469,4,6624.28,5876,748.2799999999997
2025-05-28,inv0171,cus00063,pro0001,448.85,355,1,448.85,355,93.85000000000002
2025-05-28,inv0171,cus00063,pro0040,1379.33,1135,4,5517.32,4540,977.3199999999997
2025-05-28,inv0171,cus00063,pro0053,954.94,823,3,2864.82,2469,395.82000000000016
2025-05-28,inv0171,cus00063,pro0022,2551.95,2184,1,2551.95,2184,367.9499999999998
2025-12-26,inv0172,cus00051,pro0028,1628.92,1392,2,3257.84,2784,473.84000000000015
2025-12-26,inv0172,cus00051,pro0034,845.29,714,3,2535.87,2142,393.8699999999999
2025-12-26,inv0172,cus00051,pro0006,1012.59,826,3,3037.77,2478,559.77
2024-04-23,inv0173,cus00454,pro0012,1964.23,1752,4,7856.92,7008,848.9200000000001
2024-04-23,inv0173,cus00454,pro0022,2551.95,2184,4,10207.8,8736,1471.7999999999993
2024-04-23,inv0173,cus00454,pro0031,1593.57,1347,5,7967.849999999999,6735,1232.8499999999995
2024-04-23,inv0173,cus00454,pro0052,2358.63,1996,4,9434.52,7984,1450.5200000000004
2024-04-23,inv0173,cus00454,pro0029,1208.41,1009,1,1208.41,1009,199.41000000000008
2025-09-04,inv0174,cus00322,pro0059,2336.77,2123,4,9347.08,8492,855.0799999999999
2025-09-04,inv0174,cus00322,pro0046,1414.5,1163,2,2829.0,2326,503.0
2024-06-17,inv0175,cus00170,pro0041,2823.78,2379,2,5647.56,4758,889.5600000000004
